hours_since_second,battery,rr,spo2,hr,hrv,sbp,dbp,pp,MAPrs,sv,co,ci,svr,temp,movement
17,5.540720961281698,14.357142857142847,-1.4418125643666238,5.328571428571414,-31.23076923076923,0.9373591707976624,1.8943298969072333,-1.2893553223388297,1.3738738738738887,1.5808556925308035,6.6255144032921836,6.420168067226884,-6.2079881457533554,0.5504342017368152,-46.0865475070555
17,4.553105358474498,-3.9604059591436056,1.7204000279739846,5.275911443991627,-33.40240205671309,4.062956236869272,1.3398302551288892,8.829306784413141,2.4269193035574967,1.4854932446181917,7.636781939751242,5.220402715513985,-3.954502321386297,0.4692841265460234,-7.078740934175746
17,,,,,,,,,,,,,,,
17,9.041574687270064,-1.0173176494244385,-0.3326816887883032,17.25396082104112,57.09329221279873,8.347528070978385,7.197243585529932,11.273681922311598,7.633955925644583,5.273391833793794,24.080144120238945,24.21704297159505,-12.515640784986427,0.5385568221740622,45.828832964303075
17,7.426448249860675,-5.1002865329512925,0.981238172479056,3.376372890436645,-16.738378714152606,0.5382251606294618,-0.6099983167817059,2.9881259679917402,0.031649598923193266,0.7012403412308463,4.487884208814432,3.8225120829208734,-2.2841024818077016,-0.6086490794339129,-20.920654149000626
17,4.114606350354223,-0.4444444444444526,-1.3824088474166183,-1.4389450976817872,5.22875816993464,-0.5734172174257598,-2.0412797317919384,1.5170104906744348,-1.0881750200181823,0.10240598199888924,-2.5912210813742518,-1.2155605766030595,-0.5652328344274631,-0.5452825757143049,-29.52174262519091
17,8.285097192224637,17.874097007223963,-1.5456057665650105,17.454100367197068,-66.48648648648647,10.213155485811427,4.792854427974153,22.17190775681341,7.147107438016525,4.642335766423368,22.295365959289732,21.74245319067637,-13.984571861425026,2.723125304513467,-14.495788010141485
17,1.1818778726198178,20.28571428571428,0.09419152276295492,55.27294832826749,-1.2987012987012938,13.733482348300575,25.69820854386771,-2.288174688605269,20.06430868167202,14.204892966360845,78.50446428571428,76.82302771855008,-32.63866063189349,2.6877103400255367,10.030891741607746
17,6.7961165048543775,-6.937394247038919,2.170460561143459,-7.436297451898064,-41.83933115230826,-0.8626650072863769,-5.036396556183707,4.801303748276308,-2.999021091038537,-2.638690192338266,-9.482625003874897,-8.481778068311803,6.748360628972278,-0.2793433861081804,0.536648325521378
17,3.0564608473531414,4.178082191780796,-0.49775714173286995,1.7344582174671357,-19.512195121951216,0.8360348063470432,1.2540971925324147,0.2125398512221072,1.1826032832801536,0.7244566575068713,2.910164487558009,2.8277634961439566,-2.358902912090912,0.4806989325924874,-11.350477283396792
17,8.187513437328327,-9.551289600753726,-0.14510963790389314,-16.695235166733188,-12.855484619849108,-3.189087913977741,-6.844714956581043,1.3152631132338344,-5.090175697164785,-4.7258962127782445,-21.129025754976038,-21.626377923887286,17.526894778079622,0.07711607660924244,-39.898304914677134
17,-12.109223156569268,0.3402630536592267,-0.7054151271993265,6.521892512898173,98.00850982421792,1.4038810023547008,3.159956454980306,-1.7212765965699857,2.2452465297652746,2.0596147793239092,8.658466973329784,8.564506992186978,-5.619125162810315,-0.4860280131214505,-26.707355314051394
17,13.96604938271605,-1.3903743315507917,-0.06875214850463687,-5.763517528223423,61.1111111111111,-3.5894755183829803,-1.2283640424344004,-7.510431154381096,-1.5183368371875745,-1.8163471241170703,-7.826396300249027,-7.939914163090143,5.714158958319478,-1.7857142857142798,-53.7243947858473
17,9.609207708779453,19.346049046321518,-1.5816326530612217,-7.210791037951533,-57.26851851851853,-6.946902654867253,-1.0389610389610353,-19.583333333333336,-3.1343067803961384,-2.3046092184368625,-10.753228120516503,-10.120032008535599,4.302717935407334,0.22094564737073424,528.0048367593713
17,-5.769654472128828,-12.488262910798133,-0.2106649111257425,-12.698412698412698,-66.40826873385012,-4.721108373458713,-3.8559107052257766,-5.979055522623991,-4.390330214761247,-3.3496873496873527,-15.23367271398766,-16.796759040983474,11.96609302495526,0.7552669935073449,15.275843930814705
17,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,
17,3.4550195567144613,-0.4547669319473632,-2.273446437699304,16.49007467926215,-34.340006786562604,9.901122692676838,10.887126118914182,8.336701114254387,10.352085149884257,5.231330111975925,21.44572801098023,21.49098853085745,-11.570357907272047,0.37887623166296797,28.04354998350377
17,2.6370799163852765,-1.5504570711597192,-1.0970665394705459,4.480274506397266,-6.0800090661831465,2.3771384258679067,1.6512870325400684,3.819893401044938,2.0270508792544346,1.279970152575313,6.0988620199146375,6.480366176824869,-3.5041719770348223,0.7427318578302737,-44.24307291230672
17,2.8169014084507045,5.745856353591164,-0.8785529715762216,1.0671482515186297,36.507936507936506,0.17798466593646306,0.3786369071343119,-0.2624671916010536,0.36363636363635776,0.4279600570613572,0.4625346901017684,1.1954261954262024,-0.8489881604742054,0.6142506142506354,-58.64720962334845
17,8.541826255177153,2.30378317334838,0.4050582888757185,-6.745975258430782,-9.860706187236811,-4.158565564916845,-2.8905618961296784,-6.277758885419552,-3.3697233978001324,-1.7812388113140076,-9.191829114820779,-10.955598455598473,3.1059435527026413,0.1884625503409937,-36.121266767125306
17,3.8596491228070224,50.70539419087136,0.5352209944751372,0.9595959595959676,-4.288659793814412,-0.5618830675778094,1.013192612137193,-2.697674418604638,0.1606425702811226,0.4234703032477992,1.8248893261190384,1.1159135559921445,-1.5123566697528517,1.5454871060171909,-80.17488262910798
17,3.947368421052632,-12.252712188895964,-0.7102993404363297,-4.673283705541767,63.04347826086958,-2.4233153530311498,-2.595135575468393,-2.0376175548589366,-2.2906953172511564,-1.345291479820636,-5.875115349123344,-5.9526713832642475,3.037947813591982,-0.07197696737044418,11.752835571637334
17,5.636806825106647,2.003822553063083,0.01324016182418594,7.254289578868987,11.014616148715751,4.8549537393986215,4.065878038049888,6.3274482271789205,4.155017045464436,2.507843414503204,10.749776147988731,10.489603966411877,-5.3633173881236536,0.7338332696391221,-52.28914368369133
17,7.6872536136662415,19.135802469135808,-1.1086090420924957,17.841079460269853,-56.75675675675675,6.847426470588237,11.0706482155863,-0.3735990037359865,9.445460085313831,5.246913580246913,23.415977961432514,23.53923205342237,-11.797151560055973,1.530069185737083,52.90027137042061
17,8.138013087447959,-3.4975040539251534,-0.09934710325577333,9.894012696104443,-49.64994999285612,3.0172288621815526,4.4237545663207385,0.49893498796071395,3.783135158721492,2.650592346136176,13.500926385275026,14.014404699633836,-6.516080798571219,-2.059836799656772,-78.61650097052255
17,8.216884437837413,-6.012842965557507,0.26571062153373426,10.8864161780352,187.2865275142316,3.748997594226127,5.2814186584425595,0.6568712186689821,4.165492569496338,2.970786156804092,14.962275546693006,16.012457119370207,-6.72500005485212,1.1278887490202685,-19.655474480204933
17,3.1894204589653614,-5.298662758084076,0.7029876977152799,-3.3734735593471723,30.383032605254826,-0.8203254832997876,-2.303090072320858,1.85511888420016,-1.6454081127238205,-1.1139921252280764,-4.366524719881618,-5.174421829072147,2.8781261596303658,-0.3256701767079585,660.6813999614062
17,1.2088974854932273,0.7288070579209848,1.5769466584916978,8.288077533628542,8.454241071428575,4.355507758488239,3.73630672926448,5.675294268578192,3.9229449383871455,2.2687640129542013,11.326151083750155,10.429700761433626,-5.431329185703635,-0.2951806410413078,654.4441726296047
17,-0.2725215960510128,-1.4281668487276018,0.8629339755167417,2.2924040746464587,5.353345841150727,2.2998181172921783,1.440044764820105,4.076378970278164,1.9882443138257144,0.5349052467481917,2.8697502660073906,2.3007830492860144,-0.1962568081251138,-0.22593098332741995,-16.149221969812615
17,-1.705613212811068,7.584353081562455,-2.52320675105486,9.921989521532641,-24.2198275862069,3.774192173944405,6.806855558917391,-2.428065272718186,5.6429540804107425,3.185699826063044,13.180193239883788,13.24915519058176,-6.811913655046648,-0.242327116882428,10.981000643766203
17,-13.772272389586547,-6.618552574756942,-0.8118081180811878,30.902007083825268,141.14245287786147,12.249233086573934,17.378677612845937,3.583081682939028,15.540499095530903,8.427362613520154,43.062780245374775,41.53185572457517,-19.51522757868385,-1.172826063442395,342.1533113826322
17,3.7360890302066863,-5.774853801169583,-0.3969068637514577,-11.742467930234639,31.002168525402716,-5.698535407900321,-3.902712148060644,-9.226622183541236,-4.717498050620653,-3.396988389416277,-15.159146554739408,-14.385245901639367,10.804298485433662,-0.00915206150184497,25.789503326977076
17,2.2990615423901977,9.359625588346887,-0.3629721066240269,1.9623672607588576,20.32021054940233,0.638937998201049,1.07054233619065,-0.3019681036706687,0.9069573653552584,0.11286563763857745,2.7575090340185,2.1421741688731943,-1.1289511401924193,0.009759430049295316,353.04344589322307
17,,,,,,,,,,,,,,,
17,-13.251725013831422,,,10.83704851766906,11.32294429708223,4.5202403236707465,6.321502314291829,1.254968954302056,5.5875561925060335,2.974681133710895,12.829476869548992,13.43646736885582,-7.700682601357081,-1.1349405439208715,-79.62127738343574
17,3.5693622449699367,3.0319544216002168,-0.6442124782198623,-6.193680426286782,7.996079650037029,-0.6449647431257732,-2.4074554322092783,1.6486961974603465,-1.5147964916578411,-1.5328727471780266,-8.47117871187892,-9.436596310453707,7.093336095215915,0.33881151134948506,-46.054112476289156
17,4.265259984928412,1.1773642233194217,0.3711375798377362,10.387236164201427,0.4610951008645517,6.5139761113163575,1.9087429492344872,26.80275127579322,3.7595043649676176,3.1389216037687637,13.28687220665102,13.868613138686113,-10.505362570014807,0.9146432741534531,205.45056015586945
17,5.9142212189616385,-0.4514073287307307,-1.7881438289601492,-25.95880681818181,41.89944134078213,-14.185228604923804,-17.950649839894513,-9.278350515463924,-16.318871040384312,-39.24433249370277,-53.36199484092863,-55.19253208868145,78.45265266197772,-1.0253884386334151,175.60975609756096
17,20.56451612903226,25.41666666666667,,-11.449275362318838,-76.76470588235293,-3.6259541984732815,-8.302469135802463,3.950000000000003,-6.505102040816327,-3.3333333333333264,-14.305555555555573,-14.732142857142858,16.376180101670293,-0.4266666666666765,-65.93167701863354
17,4.400812457684496,14.440433212996387,-2.921036664644177,28.86943085243369,4.296875000000004,13.551401869158866,14.442916093535075,11.839788732394366,13.845553822152898,8.728179551122194,39.394904458598745,40.8609271523179,-18.553084793840533,0.6125776739676589,4.618458464612331
17,3.9374768606308885,-8.152002326354282,1.2580237490459234,-12.613555694600105,91.06419186061235,-6.457902113154344,-2.7833250871769364,-11.205872254745008,-4.512255409489588,-4.227460202883987,-16.3487442424033,-16.01230451859987,12.674675310159055,-0.0024193151816118696,103.62698703064943
17,4.350109409190372,5.5674518201284595,-3.091721058055651,-4.0449126698087134,42.26244343891402,-2.2025862068965694,-0.8874458874458954,-4.154175588865106,-1.5194346289752767,-1.2517113240758806,-4.911883589328994,-5.016949152542363,4.615299518778696,0.6736280826482901,-5.713386157317532
17,-2.652791352843104,-30.527360490819678,1.1104189532595603,4.408493742984245,153.56002354914102,1.1271545742011642,4.7523850934854295,-7.717999762857199,3.074409182984488,1.6289787086437306,6.315001018683863,12.344462268179257,-1.7703896072846903,1.067457961733616,46.006135787648404
17,5.345038337593056,21.217587373167955,-0.4545454545454522,2.9441542572476016,-27.736411020104235,1.7487961047980172,1.9525579748628048,1.375869368007263,1.7451284532246754,0.8614137319483094,3.8878307474863,3.47860074262262,-2.1674817580192096,0.6844795629817652,118.83299363844114
17,3.2793778643245592,-6.596967982426947,1.6752534919087316,-5.053673380486488,-6.4479166666666785,-1.4272679662874954,-2.6122668151625,1.8766789067698564,-1.9412229576212623,-1.9048774569279163,-6.5812288706130815,-6.528888039488318,5.000395677664635,-0.8796233981654836,-50.858653029550396
17,5.53617810760668,25.17427589592537,-0.23194680686561964,24.70125327892741,-51.25553914327918,7.632028076248178,12.53310791772331,-1.074515300163515,10.408751266464042,7.262627514145287,32.850284760115706,33.73015873015873,-17.407776371836402,2.445190995511663,-30.05759930446123
17,-4.315552803936267,-3.9041302381670215,0.4000275881095432,10.565800273597828,45.41210100047637,7.603741130939577,2.136394101876673,17.390521895620868,4.598907824122034,3.2175109144190057,14.475955610357582,14.153287728605351,-7.42133908337354,-2.0520849976034667,-57.104809280877255
17,3.402467127558616,-4.556293917522499,-0.03778121243346312,14.152259345198988,-49.4231191050669,8.019033328712275,8.201411776918476,7.710541910844822,8.135366767686648,4.557482753440637,18.764762983336038,17.981114509908256,-9.644299068303452,1.1683493933154674,19.377627872434253
17,5.3908355795148255,-13.716814159292042,-1.4360770577933382,5.0893340552246755,16.92307692307692,0.6728704366499748,2.345132743362812,-2.393509127789032,1.814780168381657,1.4513788098693758,6.874999999999992,4.1009463722397586,-4.738026103243596,0.6342877854294867,-28.081035453010692
17,0.5076142131979695,17.333333333333332,0.517799352750809,-3.681592039800995,-26.66666666666666,-4.69031233456855,-1.2072727272727208,-14.007782101167312,-2.4665804225959533,-1.2267343485617694,-4.352505886310111,-4.477244772447729,1.398164227238895,-0.7575757575757612,-73.1232934257509
17,0.1931745009658616,1.4373088685015254,-0.024752475247548672,-1.8879561418536888,-23.41232227488151,-0.13781369629943774,-1.37178277860126,1.9750807568066588,-0.6115310842829824,-0.6934812760055479,-3.005441607367099,-3.0747922437673063,1.7891892787880028,0.44136737343142224,205.0271798217004
17,4.027396355331566,2.958463132093076,-0.754996299037749,23.668704664263092,-84.50933853202777,13.57424438569257,8.930325174745944,23.25810823401298,10.947111194420927,6.8904699035070935,34.417236244526485,29.124233579557924,-15.515302392130074,3.682405328229467,-18.42309743493808
17,5.713566574377028,2.3210667029954246,-0.6434841422973854,6.057614645966075,-63.62893338782182,4.953259681923027,4.067723030171483,7.0109956622616885,4.178991277967384,2.230893205530585,7.588018917498664,8.019567150904242,-4.9512011182879725,2.0242914979757143,111.65615609260595
17,5.600730169266515,-11.547530404566894,-0.7582235904452479,11.884416552650777,43.70845748338298,6.6477059851325615,5.036925130174421,10.51115910727143,5.762088667289636,2.80878469256521,16.12570054689221,19.003259507509373,-6.73953820072718,0.05325885824140947,-33.30591821580237
17,5.886426592797784,12.962962962962973,2.80423280423281,2.2254127781765933,-52.88220551378448,0.8293321693583613,0.4040404040404002,1.6129032258064655,0.5894656778855123,0.4363636363636321,2.6334026334026204,2.2587268993839715,-1.6228175214113856,0.19217570350034402,-61.43589743589745
17,5.30841788913023,-21.410579345088173,0.5212321829994254,-1.8003622030467643,9.104116222760297,-0.3579907299242653,-0.7010006218553964,0.3277576853526251,-0.7885443374776138,-0.5970149253731479,-2.346599016965296,-2.0907700152983315,1.835136048826084,1.1965668234061386,39.00530900661753
17,-0.3508771929824656,-9.47108039287014,-0.29964957694506605,-5.441004399078313,12.648223854947894,-2.514781404116692,-4.124124179273547,0.14785308342633624,-3.2462422531111765,-2.007714244179333,-7.648394002782072,-7.3296660736164725,4.353150407973713,-1.3942781877267674,91.56933572980728
17,2.9195402298850484,5.195402298850578,-2.1678321678321493,-28.45076417101955,-34.761710794297336,-10.242791551882453,-13.239981018937913,-5.5904647113967965,-11.63594994311718,-9.462818143039948,-35.02150352657835,-35.06526315789474,36.68574475861783,-0.4534813667269157,-81.06910479547625
17,4.069379586390923,4.315039798910783,-0.6372717878057114,0.3850612785690477,101.07581967213116,0.8873254226609251,-0.048384695548611606,3.127227369921601,0.23500228474443,0.22103303862261253,0.9348034515819806,0.18545056056644674,-0.020763536984368176,-0.34107389039085395,138.4693265336733
17,4.702022963367956,-4.707352634867738,0.4893653812899852,8.208720643046409,-37.261275904104025,1.9405665295719168,4.287882072404057,-2.7833522380246034,3.385920523887482,2.6037349456336467,11.35385418025304,11.97945585785676,-6.085682591540317,-0.42441120730307297,215.4003059663437
17,3.174420689744205,-3.351368019735375,-2.5153548911938146,0.03686977163454048,-33.45229804018441,2.3087274765075896,0.8783050119440484,5.597851636212754,1.4948733441531852,0.5610863284130374,-0.3721114267186287,-0.25485641627082817,-0.2512585514531301,-1.463377305897969,-27.03702556020191
17,3.4000931532370804,-4.251012145748983,0.9114359415305316,2.5852878464819,-28.47682119205297,1.7609652698516058,1.6480446927374195,1.9193106149627968,1.6234498308906269,0.5812788133894579,2.9467680608365234,1.885680612846196,-0.6155780731382772,-0.9938601528336056,-52.57129163671219
17,10.049886363271352,26.633332473899145,0.12136221375192167,18.445657240812714,25.809708746292248,8.65391121807637,7.337267210353053,11.828276418584327,8.038564117778499,5.487406902966722,25.67926126278432,26.10544106795071,-12.925059737420694,3.256708664310369,-30.226157031579213
17,7.7884254039834735,6.381379210640431,-1.5053763440860313,-5.2076381684098445,-68.48287112561175,-4.717757897236949,-1.0516199038908622,-11.190541354206557,-2.7304983042003657,-1.2045601204560348,-8.040382571732223,-7.8215936905085455,1.0728739913097352,0.3930289666232693,-66.51885470199561
17,7.799074686054182,5.240641711229934,0.9618747813921004,0.13334444537044707,-16.827586206896544,1.0399334442595674,-0.06150061500614658,3.341902313624689,0.7728157630818355,0.21391578473316564,0.5379507438850301,0.18124150430447786,0.03882609307586266,0.273984775332456,6.85383980181669
17,-13.619596748200419,18.53697606122632,0.5876253024542106,58.597091531223256,2.600641254007834,25.15076268180205,25.136787898294195,25.178047758692927,25.45394519643448,16.223890466373643,80.42732788182538,79.8729158746538,-34.976707875678336,-2.023429179978714,-91.63099812654696
17,0.6221064814814771,-33.55881247651259,-0.5227842881198893,2.3879064958592777,-44.41072478009961,0.3590174309315051,1.8180910777613333,-1.314737077841921,1.778528366177299,0.8866202001032701,3.4446831116877754,-0.2835108527434114,-1.4984273736390836,0.3608258508019421,42.34881480576922
17,-2.761044176706819,-9.63096309630962,0.6608004930325043,34.70440417934135,92.77108433734942,15.77965476239288,17.39542225730069,12.787230310471845,16.819555508009945,9.423742758218774,40.17354820253651,42.372881355932215,-22.516569522068554,-0.3413292879491551,32.06362886906991
17,5.332565692994566,-2.3219814241485963,0.13697161390624085,9.949560689879627,59.89010989010992,3.0579382235975383,5.958032910045191,-1.3655462184873866,4.878289107282089,3.3423809832603166,12.668522494632251,14.261346329576616,-8.35413036584688,0.2466910988416009,300.7587433313575
17,10.859989080073476,-4.419181863028468,-0.2632265022186239,8.33820531509418,-23.03261084599191,0.7303582333603834,2.0755828076745817,-1.2891331869021132,1.5171261335307256,1.9215210899022213,10.09429780054294,8.979116826963168,-8.508266290558888,0.6964218695043393,506.15484792510085
17,4.136947218259637,-4.444444444444438,-2.0822488287350343,-1.2223071046600416,28.16901408450705,0.07977662544875032,0.3742981908920738,-0.4424778761062009,0.2099737532808429,-0.4830917874396203,-1.7114914425428156,-1.2468827930174522,2.4003827852946578,0.1097996157013427,-48.03149606299213
17,4.921259842519683,-2.734806629834248,-1.1113286987173228,-10.925282363162477,36.64021164021163,-4.5091918140825165,-7.507438773174642,1.0460842521911229,-6.438073098282322,-3.2974001268230744,-15.172723194257514,-12.831541218637993,7.755121856490928,0.8499142497229965,13.807715590776509
17,3.679476696647588,11.027777777777775,0.7894899919439571,20.819112627986353,8.19672131147542,5.302537410540028,11.292213229137586,-3.0643274853801223,8.903459190594601,7.165514436762903,28.582711715664768,29.36495791889823,-15.763733515832708,0.6831882116543748,-47.348603702541574
17,2.2293339270060684,9.529008109794118,-0.3890784982935108,18.60637058793743,-22.763636363636365,10.580231277265836,4.3387057301681535,21.14790015451911,7.093224455102898,5.329296767756054,24.75907877922504,23.26842410394572,-14.590361208750876,2.846153936271293,-26.821607429797158
17,5.226801749942413,-10.632911392405065,-3.0686599842632907,-3.8486797604260143,-23.848857644991213,-2.79902196933202,-1.1074876910288505,-5.028549756642295,-1.8650091072361108,-0.9765190557496136,-5.174497075647526,-5.477495629500152,2.160009474336854,0.3478333030120449,237.44746680417686
17,7.353598569512743,4.016393442622944,-0.8686765457332595,17.84237449076485,-40.224719101123576,10.063318725383755,5.9619520657818,18.27551748750889,7.785755751779782,5.5670345151444165,23.618248557944398,23.765642045819174,-13.882203432342505,0.7591123989629375,8.241544354475613
17,7.8532235939643265,17.80809205642165,0.3203361807660389,-5.413879598662204,-85.54153522607781,-1.3686589653440455,-0.36372453928223375,-3.2128871484514128,-0.8528784648187568,-1.377239801753716,-7.190160832544932,-6.231117824773397,5.42593932548578,0.2328301553672269,566.7552194024254
17,4.0182648401826535,12.199465716829927,1.2532637075718045,30.23827493261455,-33.719320327249854,7.9072320570879695,13.744411438173252,-3.0946725483542914,11.015024191494787,8.453260181472876,41.3006238764936,40.91650550744134,-21.421802834846314,1.276370843426569,60.15261311550969
17,6.100795755968162,2.5632183908046127,-0.6008583690987076,-13.335088437762039,23.929618768328467,-3.666933546837471,-6.79795808229601,1.347843337300904,-5.3948438427218095,-4.287099028425878,-16.67288170706444,-19.357276883638566,14.610465471829793,0.8242452468121778,-23.520708619263157
17,-19.391757175087864,5.258513291436211,-1.071587285527789,-12.462985226409645,-38.54552267904978,-7.552100530275784,-3.429408630940061,-12.81698167966114,-5.289016667939976,-3.5630486746011503,-16.387610617802075,-16.58505977386727,8.950970089340114,-0.4930201687631413,15.046609752065859
17,2.226172839506168,11.044362292051737,-1.0850919057750246,24.33374602481005,667.6122931442083,14.2478673236899,6.140622545389262,25.92635696505351,9.752174626620716,7.052077458168824,32.69806364913565,35.9302953196083,-14.242924242924234,-2.0421990792032774,-58.0651945320715
17,2.3479554865424594,-5.230483801912368,0.43051760404173145,12.956555285180125,18.276553106212443,5.997753124561162,5.8983170606371935,6.16321949655283,6.216375522452037,3.848479182248823,17.374486229017027,17.860681844992317,-9.715207557482646,0.7346527590932138,-49.8049525704338
17,0.7465055137974491,-2.7182383820247167,-2.321890633086071,-2.4739457012511203,18.86841427894061,-0.0359548015328753,0.9035779050170021,-1.6572165239742396,0.5793040110400788,-1.1438982079425597,-3.4334483220798724,-1.49394753195214,6.543629318838646,0.007783156556973264,3.68782148090563
17,6.535532994923866,7.438894792773652,-0.2792090037707621,6.6095798769066105,-42.150170648464155,1.1163125675189134,2.6437668853724574,-1.3972689742775368,1.6501121435437238,2.3399862353750702,8.166241341596784,9.107806691449818,-6.286440831895372,1.2071070120710712,-47.93786823781468
17,,,,,,,,,,,,,,,
17,5.4499419993537845,-3.0666666666666607,0.6485624111261271,29.509809529256987,-3.129235382308844,12.154622488812725,11.858037578288114,12.678430339741892,11.96225888914711,8.321589286542721,40.59363812430309,38.388763026733116,-18.523241637868594,0.06718688896456405,137.98271038636994
17,-1.3496720303372078,-12.735608762098828,-2.025380710659903,-11.390976646400015,12.395506792058535,-4.5675625430226585,-7.661025000097327,1.0590834731989205,-6.226251221365758,-3.010398005706103,-14.552611258639851,-14.5648061577265,8.9254974745507,-0.4502972169252254,-88.96288039913712
17,3.896103896103888,-22.381573229030856,1.0867961326994693,7.385637618195754,485.72752548656166,0.6212857914640612,1.8588951221831331,-1.7345399698340918,1.7548119073631967,2.142060837713016,9.684272522664633,10.087020061113328,-8.683789286155724,-2.4588980341192905,215.71423766439068
17,9.813953488372098,0.6951048951048944,0.3780068728522269,19.9812147777082,157.82786885245898,6.256042972247072,11.324514991181653,1.0309090909090834,8.6149068322981,5.621513944223113,29.300000000000004,27.52023988005993,-15.132980838967786,2.0447397788373545,122.25663716814155
17,3.4073717507908308,-0.14367816091952187,-0.3122767682561198,-7.0991681618007005,-28.237327188940085,-5.803798740452906,-6.019148469219786,-5.466196456218811,-5.9099547511312185,-3.0676339808097435,-8.022856841216202,-8.276218195474604,13.521156952282205,-0.8954434862361739,97.12631791353478
17,5.63380281690141,5.633802816901412,0.20920502092050508,11.303258145363404,44.907407407407405,3.4799999999999955,5.134524543027304,0.41809198023564426,4.434011476264998,3.4223134839151266,15.742642026009564,15.328467153284686,-8.639748539121982,0.4316866933689232,51.096491228070185
17,,,,,,,,,,,,,,,
17,6.04646733955438,-2.437500000000004,-0.7864932885906041,4.862810310013068,-28.730158730158724,-0.7834006710949647,1.2432381133150012,-6.035415641908518,0.4435075885328949,1.8076164781570958,5.307432432432436,5.546533416614632,-6.594225022037778,-0.4437818266307797,-37.19115734720417
17,5.675703117067728,8.033370828646424,-0.4133078289383823,24.710800424986854,-6.839826839826838,8.91569068486776,6.409413726213202,14.5242878668293,7.357299766379588,6.680517820041566,36.168917074399936,37.192118226600975,-18.3228227529505,0.4375845034534867,75.47595144320759
17,4.611660360470325,18.5857215533322,1.822533467898316,-3.349343230360593,244.555497106786,-0.4688538872458024,-1.8427216744115889,1.6517961278283293,-1.0148739554479596,-0.527691473097602,-4.753320112973965,-5.983207507232058,2.3428913504618207,0.8168121332093906,145.88684171240695
17,-4.7741307186649244,-14.25408433694522,-0.3456655278543518,9.14614819682269,112.2974472807991,6.731655797891076,2.905708863296113,16.147842989352732,4.469047668458304,2.2996649114408787,11.334755098084136,11.571303035829734,-6.98128734596242,-0.1310530883073393,25.173039197542273
17,3.3222148098732416,0.3145743145743145,1.5544041450777202,16.55174835347286,397.1736442324678,9.169073808385132,5.761551324861378,14.374894224027498,7.315493836791992,4.5703677060967145,22.431617716708736,21.620307037543718,-9.331389401905934,0.13052604996921488,-11.148177565969467
17,,,,,,,,,,,,,,,
17,6.398889007584652,3.794699628668832,-0.972590627763049,2.0770800816424484,-51.45067698259189,-1.3146139119336109,4.165733482642788,-8.575667655786352,1.5106820416555062,0.8833439577451849,1.8882565959648272,1.2271259418729668,-3.807155953108511,0.7274017564091384,-40.960951309657716
17,8.749999999999996,7.5875486381322945,0.3048991753863245,10.69543952979534,4.633204633204616,1.916880563595644,3.6198902547960263,-1.13627697704569,2.568051575931229,3.1059640175662238,14.126582278481033,12.948847460740199,-10.078771018027064,-0.16435515885558652,-79.9541268931089
17,0.0,-6.814210832847983,1.3967925504397252,7.356349884103942,-56.14035087719299,6.473265951701269,2.418558736426466,13.238624665431335,3.6854532388871815,2.9854200416570222,8.953764492247508,8.7207957436965,-4.365753312686763,0.8482811145835891,-30.162521418557557
17,8.925869894099852,6.67677478745871,-0.9810671256454272,7.73890339425589,-24.305144884683642,2.363569238187788,5.386679982522937,-2.238777604621998,3.948783610755449,2.5432036215043503,10.355398026630914,8.713295735958216,-6.240653897011838,0.29057919770179386,24.569697526047634
17,,,,,,,,,,,,,,,
17,3.250975292587776,11.993986900032224,0.11380095178979273,0.8467906947461015,-15.957721062129435,-0.15743523686848548,1.0312587777376712,-1.8998882418681475,0.5303476723629968,-0.06001950633955056,0.8588230316875938,-0.15600624024961066,-1.1301768880415046,0.032656260205088744,-52.51441641699688
17,1.9765551969787767,6.506613655478232,0.23789982716794625,14.593145479305225,84.73474804680411,2.1332846082368544,4.810075033677232,-0.7047350696006354,3.402602984324922,4.184306514413612,19.095771588492642,19.445945762024976,-13.335520204682375,-0.2451540441803401,159.03978856553462
17,5.882352941176478,-5.029227978230198,0.4009870450339303,-16.86693657857152,6.1491935483870925,-9.210593285038087,-8.043402260750215,-11.427868650842447,-8.521845381592398,-5.75080577508941,-21.70260431251749,-21.605583569056712,15.67056027361526,-1.2329610412452616,15.273780995257358
17,9.14826158806717,-1.6641531020853977,0.8761087324110959,4.114573679065405,26.53166834028448,1.8897998793430968,4.079823449573505,-2.838962678045541,3.2138214855621148,1.9487868556496228,5.031048626410887,4.675898749019425,-6.061352593894563,1.2250733652202401,122.93492553354947
17,3.458323748178807,32.455520207376,4.265061109709047,45.11181625868844,-44.82948294829481,21.292847887878068,14.907829477365901,36.915450804339706,17.710305141213006,12.310714421939965,62.56302080995768,63.16352801643093,-27.605517382190857,2.107072269485251,614.0498883736904
17,5.817682088868531,-5.853148813619794,-0.5937827453719983,-7.325325531362263,-36.10278372591007,-3.7747573099094933,-3.7586592659524016,-3.808776895011437,-3.7250587263121653,-2.6576887154586126,-9.940055471056649,-9.936188128354207,6.077270835804651,0.5986965165679106,-51.34485931522107
17,5.3791680345167245,6.244719256471328,-0.19055396760582627,-21.96338753070536,-56.72197579541097,-11.964199639378036,-8.71176496234888,-17.670456718554487,-10.224037498623693,-6.415627790532353,-28.79442195231669,-28.19142901345985,17.776516225000922,1.5251404785084879,-39.94694605066067
